suburb,state,latitude,longitude
Pejar,NSW,-34.5336,149.5365
Galong,NSW,-34.6,148.55
Boorowa,NSW,-34.4366,148.7163
Godfreys Creek,NSW,-34.1485,148.7012
Rye Park,NSW,-34.5152,148.9179
Reids Flat,NSW,-34.2066,149.0432
Kenyu,NSW,-34.3067,148.8233
Goba Creek,NSW,-34.3067,148.8233
Frogmore,NSW,-34.2667,148.85
Murringo,NSW,-34.3,148.5167
Taylors Flat,NSW,-34.2735,149.0179
Nubba,NSW,-34.5329,148.2352
Beggan Beggan,NSW,-34.6818,148.2679
Harden,NSW,-34.5541,148.3676
Kingsvale,NSW,-34.4333,148.3167
Murrumburrah,NSW,-34.5541,148.3676
Cunningar,NSW,-34.5607,148.4393
Aurville,NSW,-34.55,148.3368
Mcmahons Reef,NSW,-34.6667,148.45
Demondrille,NSW,-34.55,148.3368
Prunevale,NSW,-34.55,148.3368
Garangula,NSW,-34.55,148.3368
Wombat,NSW,-34.4167,148.25
Bundarbo,NSW,-34.7836,148.2998
Jugiong,NSW,-34.8333,148.3333
Cooneys Creek,NSW,-34.7339,148.2662
Bumbaldry,NSW,-33.9,148.4667
Mount Collins,NSW,-33.8998,148.6834
Westville,NSW,-33.7667,148.8
Cowra,NSW,-33.8355,148.6966
Hovells Creek,NSW,-34.0726,148.8862
Wattamondara,NSW,-33.9406,148.6067
Noonbinna,NSW,-33.8834,148.6441
Crowther,NSW,-34.1167,148.4833
Bendick Murrell,NSW,-34.1667,148.4333
Wirrimah,NSW,-34.119,148.407
Wyangala,NSW,-33.968,148.9482
Hornsby,NSW,-33.7024,151.0993
North Wahroonga,NSW,-33.7053,151.1228
Wahroonga,NSW,-33.7182,151.1156
Normanhurst,NSW,-33.7237,151.0958
Waitara,NSW,-33.7109,151.1033
Asquith,NSW,-33.6871,151.1163
Hornsby Heights,NSW,-33.6713,151.0943
Mount Kuring-Gai,NSW,-33.642,151.1287
Berowra,NSW,-33.6208,151.1509
Cowan,NSW,-33.5956,151.1686
Berowra Waters,NSW,-33.6035,151.1202
Berowra Creek,NSW,-33.5441,151.1419
Berowra Heights,NSW,-33.6121,151.1375
Westleigh,NSW,-33.7118,151.0714
Thornleigh,NSW,-33.7323,151.079
Pennant Hills,NSW,-33.7378,151.0722
North Epping,NSW,-33.7594,151.0925
Epping,NSW,-33.7727,151.0818
West Pennant Hills,NSW,-33.7457,151.0476
Cherrybrook,NSW,-33.722,151.0461
Castle Hill,NSW,-33.7333,151.0
Glenhaven,NSW,-33.7,151.0
Annangrove,NSW,-33.6576,150.9476
Kenthurst,NSW,-33.6553,151.005
Hillside,NSW,-33.2794,148.2173
Canoelands,NSW,-33.5,151.0667
Forest Glen,NSW,-33.5502,151.0138
Glenorie,NSW,-33.6018,151.0089
Berrilee,NSW,-33.6155,151.0914
Fiddletown,NSW,-33.6,151.05
Arcadia,NSW,-33.6167,151.0333
Galston,NSW,-33.653,151.0471
Gladesville,NSW,-33.8333,151.1333
Hunters Hill,NSW,-33.8343,151.1459
Hunters Hill West,NSW,-33.8373,151.1576
Woolwich,NSW,-33.8402,151.1694
Tennyson Point,NSW,-33.8317,151.1168
Boronia Park,NSW,-33.8374,151.1328
Monash Park,NSW,-33.8374,151.1328
Henley,NSW,-33.8434,151.1356
Huntleys Cove,NSW,-33.838,151.1379
Huntleys Point,NSW,-33.8405,151.1402
Australia Square,NSW,-34.5994,150.4017
Kensington,NSW,-33.9202,151.2224
Rozelle,NSW,-33.8614,151.1705
Lilyfield,NSW,-33.875,151.1653
Leichhardt,NSW,-33.8834,151.1562
Balmain,NSW,-33.8548,151.1833
Birchgrove,NSW,-33.8516,151.1824
Balmain East,NSW,-33.8571,151.1928
Westgate,NSW,-33.8941,151.1642
Stanmore,NSW,-33.8941,151.1642
Lewisham,NSW,-33.8972,151.1488
Petersham North,NSW,-33.8959,151.1519
Petersham,NSW,-33.8946,151.1549
Missenden Road,NSW,-33.8897,151.1764
Croydon,NSW,-33.8833,151.1167
Croydon Park,NSW,-33.8658,151.1016
Enfield South,NSW,-33.8658,151.1016
Ashbury,NSW,-33.8978,151.1196
Canterbury,NSW,-33.9119,151.1186
Hurlstone Park,NSW,-33.9099,151.1287
Dulwich Hill,NSW,-33.9041,151.1394
Bonshaw,NSW,-29.0479,151.2757
Atholwood,NSW,-28.9985,151.0512
Ashford,NSW,-29.3219,151.0931
Pindaroi,NSW,-29.1228,151.14
Limestone,NSW,-29.1228,151.14
Rocky Creek,NSW,-29.3,151.3667
Tungsten,NSW,-29.2667,151.6833
Emmaville,NSW,-29.4441,151.5979
Capoompeta,NSW,-29.3622,151.6526
Wellington Vale,NSW,-29.4152,151.7512
Torrington,NSW,-29.3152,151.691
Yellow Dam,NSW,-29.3622,151.6526
Tent Hill,NSW,-29.4333,151.6667
Stannum,NSW,-29.3279,151.7869
Deepwater,NSW,-29.4404,151.8461
Warialda,NSW,-29.5435,150.5754
Warialda Rail,NSW,-29.5766,150.5319
Coolatai,NSW,-29.2571,150.7473
Yetman,NSW,-28.9043,150.7769
Twin Rivers,NSW,-28.7167,150.6938
Camp Creek,NSW,-28.882,151.0203
Cootamundra,NSW,-34.6409,148.0284
Bethungra,NSW,-34.761,147.8554
Illabo,NSW,-34.8318,147.7537
Erin Vale,NSW,-34.8547,147.2252
Marinna,NSW,-34.8547,147.2252
Eurongilly,NSW,-34.95,147.7667
Cooba,NSW,-34.9667,147.8833
Junee,NSW,-34.8682,147.5827
Bundure,NSW,-35.1708,146.0078
Wantiool,NSW,-34.9,147.6667
Arakoon,NSW,-30.8875,153.0721
South West Rocks,NSW,-30.8855,153.0413
Jerseyville,NSW,-30.9167,153.0333
Albion Park,NSW,-34.5713,150.7757
Yellow Rock,NSW,-34.6,150.7333
Tullimbar,NSW,-34.5789,150.7391
North Macquarie,NSW,-34.5634,150.7492
Croom,NSW,-34.5943,150.8413
Calderwood,NSW,-34.5505,150.7113
Tongarra,NSW,-34.5833,150.6833
Albion Park Rail,NSW,-34.5663,150.7918
Jerrara,NSW,-34.6701,150.8231
Jamberoo,NSW,-34.6474,150.7746
Kiama,NSW,-34.6683,150.8522
Curramore,NSW,-34.6234,150.7607
Kiama Downs,NSW,-34.6334,150.8546
Saddleback Mountain,NSW,-34.6961,150.8169
Bombo,NSW,-34.6521,150.8596
Kiama Heights,NSW,-34.7033,150.8384
Minnamurra,NSW,-34.6226,150.8503
Jaspers Brush,NSW,-34.8167,150.6667
Back Forest,NSW,-34.8445,150.6775
Budderoo,NSW,-34.7768,150.6865
Coolangatta,NSW,-34.8528,150.7262
Wattamolla,NSW,-34.7333,150.65
Woodhill,NSW,-34.7291,150.6771
Far Meadow,NSW,-34.8265,150.7067
Berry Mountain,NSW,-34.7641,150.6476
Berry,NSW,-34.7751,150.6944
Broughton Vale,NSW,-34.732,150.718
Bellawongarah,NSW,-34.7667,150.6333
Shoalhaven Heads,NSW,-34.8509,150.7451
Brogers Creek,NSW,-34.6977,150.6863
Bundewallah,NSW,-34.7538,150.6638
Broughton,NSW,-34.732,150.718
Alexandria,NSW,-33.8999,151.1995
Hornsby Westfield,NSW,-33.7253,151.1613
Killara,NSW,-33.766,151.1621
East Killara,NSW,-33.7554,151.1815
Gordon,NSW,-33.7553,151.1512
Pymble,NSW,-33.7439,151.1419
West Pymble,NSW,-33.7667,151.1333
North Turramurra,NSW,-33.7131,151.1464
Bobbin Head,NSW,-33.7312,151.127
Warrawee,NSW,-33.7288,151.1205
South Turramurra,NSW,-33.7494,151.1126
Turramurra,NSW,-33.7334,151.1285
Urbenville,NSW,-28.4732,152.5494
Beaury Creek,NSW,-28.5315,152.4799
Upper Tooloom,NSW,-28.5336,152.4376
Wallaby Creek,NSW,-28.5315,152.4799
Tooloom,NSW,-28.5878,152.4527
North Arm,NSW,-28.3702,153.3425
Urliup,NSW,-28.3702,153.3425
Condong,NSW,-28.3188,153.4378
Murwillumbah South,NSW,-28.3273,153.3934
Pumpenbil,NSW,-28.3784,153.1461
Kielvale,NSW,-28.3333,153.4338
Kunghur Creek,NSW,-28.4903,153.2459
Smiths Creek,NSW,-28.4277,153.378
Farrants Hill,NSW,-28.3198,153.4845
Dulguigan,NSW,-28.2712,153.4123
Byangum,NSW,-28.35,153.3667
Bray Park,NSW,-28.3414,153.3761
Round Mountain,NSW,-28.3549,153.5443
Reserve Creek,NSW,-28.3503,153.4924
Zara,NSW,-28.3163,153.2585
Mount Burrell,NSW,-28.5,153.2167
Mount Warning,NSW,-28.3883,153.3185
Cedar Creek,NSW,-28.3702,153.3425
Dungay,NSW,-28.2724,153.3585
Terragon,NSW,-28.4387,153.2813
Doon Doon,NSW,-28.4933,153.2982
Tomewin,NSW,-28.2444,153.3763
Palmvale,NSW,-28.3704,153.4858
Stokers Siding,NSW,-28.4085,153.4143
Murwillumbah Dc,NSW,-28.3702,153.3425
Brays Creek,NSW,-28.4126,153.1968
Hopkins Creek,NSW,-28.2917,153.2432
Midginbil,NSW,-28.4971,153.2596
Eungella,NSW,-28.3534,153.3161
Tyalgum,NSW,-28.3567,153.2058
Kynnumboon,NSW,-28.3091,153.3727
Dum Dum,NSW,-28.3834,153.3422
Fernvale,NSW,-28.3652,153.419
Cudgera Creek,NSW,-28.3928,153.5213
Kunghur,NSW,-28.4703,153.2537
Nunderi,NSW,-28.3221,153.4597
Rowlands Creek,NSW,-28.4524,153.3487
Mebbin,NSW,-28.4626,153.21
Chillingham,NSW,-28.3135,153.2752
Crystal Creek,NSW,-28.3143,153.3151
Commissioners Creek,NSW,-28.4956,153.3272
Clothiers Creek,NSW,-28.3302,153.496
Tyalgum Creek,NSW,-28.3535,153.1857
Tygalgah,NSW,-28.2969,153.4247
Upper Crystal Creek,NSW,-28.2997,153.3014
Dunbible,NSW,-28.3884,153.4205
Murwillumbah,NSW,-28.3273,153.3934
Uki,NSW,-28.4141,153.3366
Chowan Creek,NSW,-28.4471,153.367
South Murwillumbah,NSW,-28.339,153.4
Nobbys Creek,NSW,-28.2943,153.3376
Byrrill Creek,NSW,-28.4366,153.2489
Numinbah,NSW,-28.2774,153.2535
Wardrop Valley,NSW,-28.3623,153.451
Limpinwood,NSW,-28.3076,153.2173
Eviron,NSW,-28.3067,153.4941
Burgooney,NSW,-33.3861,146.5752
Murrin Bridge,NSW,-33.2068,146.3711
Lake Cargelligo,NSW,-33.2988,146.373
Curlew Waters,NSW,-33.2972,146.4397
Wargambegal,NSW,-33.2972,146.4397
Tullamore,NSW,-32.6311,147.5661
Yethera,NSW,-32.55,147.5833
Morisset,NSW,-33.108,151.4871
Morisset Park,NSW,-33.1198,151.537
Bonnells Bay,NSW,-33.1097,151.5323
Brightwaters,NSW,-33.1136,151.5447
Balcolyn,NSW,-33.0957,151.552
Sunshine,NSW,-33.1124,151.5616
Yarrawonga Park,NSW,-33.1003,151.5469
Mandalong,NSW,-33.1333,151.4333
Dora Creek,NSW,-33.0814,151.4968
Eraring,NSW,-33.0733,151.5225
Mirrabooka,NSW,-33.111,151.5543
Myuna Bay,NSW,-33.0556,151.5381
Silverwater,NSW,-33.104,151.5636
Windermere Park,NSW,-33.121,151.5307
Wangi Wangi,NSW,-33.0718,151.5984
Killingworth,NSW,-32.9341,151.556
Wakefield,NSW,-32.9682,151.5609
Barnsley,NSW,-32.9333,151.5833
Belmont South,NSW,-33.0493,151.6569
Floraville,NSW,-33.0112,151.6648
Croudace Bay,NSW,-33.0048,151.6482
Jewells,NSW,-33.0139,151.6831
Valentine,NSW,-33.015,151.6429
Marks Point,NSW,-33.0564,151.6496
Belmont North,NSW,-33.0208,151.6685
Belmont,NSW,-33.0274,151.6601
Little Pelican,NSW,-33.0823,151.6455
Blacksmiths,NSW,-33.0717,151.6553
Middle Camp,NSW,-33.15,151.6333
Pinny Beach,NSW,-33.1217,151.639
Cams Wharf,NSW,-33.1261,151.6209
Catherine Hill Bay,NSW,-33.1667,151.6333
Murrays Beach,NSW,-33.1175,151.6212
Swansea Heads,NSW,-33.0965,151.655
Caves Beach,NSW,-33.1064,151.644
Swansea,NSW,-33.0877,151.6375
Pelican,NSW,-33.0724,151.6455
Nords Wharf,NSW,-33.1313,151.6073
Warners Bay,NSW,-32.9725,151.6527
Lakelands,NSW,-32.9619,151.6497
Eleebana,NSW,-32.9896,151.6364
Coal Point,NSW,-33.0423,151.6116
Toronto,NSW,-33.0,151.6
Arcadia Vale,NSW,-33.0605,151.5841
Fennell Bay,NSW,-32.9922,151.6001
Awaba,NSW,-33.0082,151.551
Rathmines,NSW,-33.0377,151.5844
Balmoral,NSW,-33.0463,151.58
Buttaba,NSW,-33.0533,151.5787
Bolton Point,NSW,-33.0018,151.6101
Kilaben Bay,NSW,-33.024,151.592
Blackalls Park,NSW,-32.9989,151.5802
Fishing Point,NSW,-33.0538,151.5948
Ryhope,NSW,-32.9913,151.522
Carey Bay,NSW,-33.0266,151.6057
Fassifern,NSW,-32.9833,151.5833
Marmong Point,NSW,-32.9806,151.6184
Speers Point,NSW,-32.9638,151.6262
Argenton,NSW,-32.935,151.6306
Boolaroo,NSW,-32.947,151.6277
Booragul,NSW,-32.9749,151.6098
Teralba,NSW,-32.9667,151.6
Woodrising,NSW,-32.986,151.6066
West Wallsend,NSW,-32.9,151.5833
Seahampton,NSW,-32.8895,151.5832
Holmesville,NSW,-32.9167,151.5833
Birmingham Gardens,NSW,-32.8937,151.6901
Wallsend South,NSW,-33.0197,151.596
Rankin Park,NSW,-32.9252,151.6802
Wallsend Dc,NSW,-33.0197,151.596
Wallsend,NSW,-32.9013,151.6643
Fletcher,NSW,-32.8723,151.6401
Minmi,NSW,-32.8783,151.6173
Maryland,NSW,-32.8789,151.6614
Elermore Vale,NSW,-32.9162,151.6766
Kotara,NSW,-32.9428,151.6958
Adamstown,NSW,-32.9382,151.7254
Adamstown Heights,NSW,-32.9491,151.7101
Highfields,NSW,-32.9533,151.7123
Garden Suburb,NSW,-32.9437,151.6808
Kotara South,NSW,-32.9526,151.6908
Kotara Fair,NSW,-32.9466,151.7025
Dudley,NSW,-32.9937,151.722
Charlestown,NSW,-32.9683,151.6932
Bennetts Green,NSW,-32.9955,151.6879
Kahibah,NSW,-32.9618,151.7125
Tingira Heights,NSW,-32.9973,151.6702
Gateshead,NSW,-32.9821,151.6919
Redhead,NSW,-33.0118,151.7114
Whitebridge,NSW,-32.9744,151.7161
Mount Hutton,NSW,-32.9833,151.6701
New Lambton,NSW,-32.9284,151.7085
New Lambton Heights,NSW,-32.9247,151.6936
Kotara East,NSW,-32.9265,151.7011
Windale,NSW,-32.9928,151.6817
Buchanan,NSW,-32.8305,151.5312
Brunkerville,NSW,-32.9425,151.4795
Buttai,NSW,-32.8219,151.5609
East Maitland,NSW,-32.75,151.5833
Metford,NSW,-32.765,151.6094
Mulbring,NSW,-32.9048,151.4851
Tenambit,NSW,-32.7397,151.6129
Freemans Waterhole,NSW,-32.9847,151.4846
Mount Vincent,NSW,-32.9271,151.4902
Richmond Vale,NSW,-32.8661,151.535
Metford Dc,NSW,-32.8349,151.1279
Pitnacree,NSW,-32.7356,151.5894
Ashtonfield,NSW,-32.7733,151.6058
Greenhills,NSW,-32.1333,149.8167
Lane Cove,NSW,-33.8157,151.1668
Lane Cove Dc,NSW,-33.7606,151.1878
Morundah,NSW,-34.9333,146.3
Gillenbah,NSW,-34.7508,146.5052
Corobimilla,NSW,-34.841,146.4372
Colinroobie,NSW,-34.454,146.6034
Uroly,NSW,-34.841,146.4372
Paynters Siding,NSW,-34.841,146.4372
Faithfull,NSW,-34.841,146.4372
Birrego,NSW,-34.841,146.4372
Sandigo,NSW,-34.9214,146.6613
Widgiewa,NSW,-35.0525,146.2077
Euroley,NSW,-34.7167,146.35
Kywong,NSW,-34.9811,146.7479
Cudgel,NSW,-34.6821,146.4379
Narrandera,NSW,-34.7475,146.551
Yanco,NSW,-34.5985,146.4095
Woolners Arm,NSW,-28.6849,152.8415
Coombell,NSW,-29.0157,152.9732
Babyl Creek,NSW,-28.8503,152.9637
Woodview,NSW,-28.8588,152.9454
Yorklea,NSW,-28.9481,153.0584
Coolaness,NSW,-28.8388,153.1153
Fairy Hill,NSW,-28.7749,152.9898
Dyraaba Creek,NSW,-28.7556,152.8181
Spring Grove,NSW,-28.836,153.1007
Mongogarie,NSW,-28.955,152.9318
Shannon Brook,NSW,-28.917,152.9602
Dobies Bight,NSW,-28.8016,152.9368
Baraimal,NSW,-28.8503,152.9637
Lower Dyraaba,NSW,-28.8042,152.8891
Leeville,NSW,-28.9414,152.9948
Sextonville,NSW,-28.8503,152.9637
Tomki,NSW,-28.8618,153.1323
Naughtons Gap,NSW,-28.8005,153.1084
Irvington,NSW,-28.8706,153.1018
Dyraaba,NSW,-28.7686,152.8512
Piora,NSW,-28.8549,152.8879
Backmede,NSW,-28.7508,153.0225
Dyraaba Central,NSW,-28.7131,152.864
Wooroowoolgan,NSW,-28.8695,153.0147
Upper Mongogarie,NSW,-28.9783,152.8496
Alice,NSW,-29.0555,152.5879
Ellangowan,NSW,-29.0333,153.0667
Stratheden,NSW,-28.7505,152.9468
North Casino,NSW,-28.8018,153.0664
Casino,NSW,-28.8582,153.0475
Doubtful Creek,NSW,-28.71,152.8818
Green Forest,NSW,-28.988,153.3522
Swan Bay,NSW,-29.0596,153.3128
East Coraki,NSW,-29.0281,153.3151
Greenridge,NSW,-28.8968,153.1231
Coraki,NSW,-28.9926,153.2837
Tatham,NSW,-28.919,153.1573
West Coraki,NSW,-28.9988,153.2093
West Bungawalbin,NSW,-29.1241,153.1004
Codrington,NSW,-28.9494,153.2418
Bora Ridge,NSW,-29.0526,153.176
North Woodburn,NSW,-29.0009,153.2272
Goat Island,NSW,-28.8902,153.4389
Dalwood,NSW,-28.8902,153.4389
Rous Mill,NSW,-28.8764,153.3918
Alstonvale,NSW,-28.8082,153.4465
Lynwood,NSW,-28.872,153.4425
Bagotville,NSW,-28.9819,153.4078
Tuckombil,NSW,-28.8143,153.468
Meerschaum Vale,NSW,-28.9121,153.4383
Alstonville,NSW,-28.8419,153.4402
East Wardell,NSW,-28.9689,153.4938
Pearces Creek,NSW,-28.8902,153.4389
Wardell,NSW,-28.9511,153.4619
Wollongbar,NSW,-28.8182,153.3969
Uralba,NSW,-28.8703,153.4696
Rous,NSW,-28.8764,153.3918
Cabbage Tree Island,NSW,-28.9804,153.4567
Windsor Downs,NSW,-33.6586,150.8108
Pitt Town,NSW,-33.5872,150.8586
Cattai,NSW,-33.5457,150.9143
Cornwallis,NSW,-33.586,150.8107
Windsor,NSW,-33.6131,150.8142
Womerah,NSW,-33.5143,150.8381
Pitt Town Bottoms,NSW,-33.5877,150.8397
Glossodia,NSW,-33.5362,150.7739
South Maroota,NSW,-33.504,150.9568
Sackville North,NSW,-33.4841,150.888
Cumberland Reach,NSW,-33.4648,150.895
Central Colo,NSW,-33.4133,150.7844
Ebenezer,NSW,-33.5198,150.8863
Clarendon,NSW,-33.6096,150.7867
Mcgraths Hill,NSW,-33.6155,150.8337
Upper Colo,NSW,-33.4215,150.7264
South Windsor,NSW,-33.6181,150.8044
Sackville,NSW,-33.4833,150.9
Mellong,NSW,-33.146,150.6847
Maroota,NSW,-33.4618,150.9824
Lower Portland,NSW,-33.45,150.8833
Mulgrave,NSW,-33.5143,150.8381
Leets Vale,NSW,-33.4298,150.9484
Wilberforce,NSW,-33.5626,150.8378
Freemans Reach,NSW,-33.5579,150.7955
Scheyville,NSW,-33.6045,150.8831
Colo Heights,NSW,-33.3685,150.7208
Bligh Park,NSW,-33.6398,150.8025
Mountain Lagoon,NSW,-33.4486,150.6295
Kurrajong Hills,NSW,-33.5331,150.6515
The Devils Wilderness,NSW,-33.5106,150.6146
Wheeny Creek,NSW,-33.5106,150.6146
Blaxlands Ridge,NSW,-33.4733,150.7981
East Kurrajong,NSW,-33.5055,150.7943
Kurrajong,NSW,-33.5277,150.6291
Mount Tomah,NSW,-33.5466,150.4223
Berambing,NSW,-33.5326,150.4439
Bilpin,NSW,-33.5,150.5333
Kurrajong Heights,NSW,-33.5277,150.6291
Megalong,NSW,-33.7333,150.25
Megalong Valley,NSW,-33.715,150.2339
Shipley,NSW,-33.6947,150.2557
Blackheath,NSW,-33.6357,150.2832
Mount Wilson,NSW,-33.5035,150.3749
Mount Irvine,NSW,-33.4849,150.4612
Dargan,NSW,-33.49,150.2488
Bell,NSW,-33.5167,150.2
Mount Victoria,NSW,-33.591,150.2554
Wallerawang,NSW,-33.411,150.0646
Angus Place,NSW,-33.411,150.0646
Portland,NSW,-33.3571,149.9815
Pipers Flat,NSW,-33.3571,149.9815
Charbon,NSW,-32.8839,149.9701
Kandos,NSW,-32.8577,149.9683
Brogans Creek,NSW,-32.9929,149.9787
Clandulla,NSW,-32.9278,149.9596
Bocoble,NSW,-32.8029,149.7339
Hayes Gap,NSW,-32.5785,149.7486
Caerleon,NSW,-32.5773,149.5484
Long Creek,NSW,-32.6281,149.6854
Sallys Flat,NSW,-33.0,149.5833
Cudgegong,NSW,-32.8,149.8167
Menah,NSW,-32.5494,149.5432
Bombira,NSW,-32.5719,149.6058
Moolarben,NSW,-32.3485,149.7762
Mount Frome,NSW,-32.6,149.6333
Riverlea,NSW,-32.69,149.7344
Grattai,NSW,-32.6833,149.4833
Wilbetree,NSW,-32.5055,149.5704
Maitland Bar,NSW,-32.7491,149.4266
Cooyal,NSW,-32.4485,149.7596
Mogo,NSW,-35.7848,150.1417
Erudgere,NSW,-32.5864,149.5006
Turill,NSW,-32.1152,149.8429
Bara,NSW,-32.5804,149.7936
Mudgee,NSW,-32.5943,149.5871
Yarrabin,NSW,-32.6241,149.3291
Havilah,NSW,-32.6187,149.765
Canadian Lead,NSW,-32.4226,149.5789
St Fillans,NSW,-32.4681,149.6462
Cumbo,NSW,-32.3941,149.8727
Ulan,NSW,-32.2833,149.7333
Eurunderee,NSW,-32.5043,149.6083
Green Gully,NSW,-32.6281,149.6854
Tichular,NSW,-32.6281,149.6854
Carcalgong,NSW,-32.8668,149.7042
Lue,NSW,-32.6667,149.85
Spring Flat,NSW,-32.6482,149.6213
Cooks Gap,NSW,-32.3557,149.7117
Botobolar,NSW,-32.5167,149.7833
Linburn,NSW,-32.4235,149.7179
Burrundulla,NSW,-32.6249,149.6289
Ullamalla,NSW,-32.6281,149.6854
Totnes Valley,NSW,-32.4966,149.911
Wilpinjong,NSW,-32.3318,149.8846
Mount Knowles,NSW,-32.6254,149.7093
Avisford,NSW,-32.7318,149.4846
Running Stream,NSW,-33.0318,149.9096
Worlds End,NSW,-32.6281,149.6854
Aarons Pass,NSW,-32.8685,149.8073
Putta Bucca,NSW,-32.5753,149.5848
Barigan,NSW,-32.4966,149.9986
Home Rule,NSW,-32.4167,149.6333
Budgee Budgee,NSW,-32.5318,149.6679
Munghorn,NSW,-32.3747,149.8274
Frog Rock,NSW,-32.4726,149.6846
Meroo,NSW,-32.7661,149.5938
Monivae,NSW,-32.6281,149.6854
Buckaroo,NSW,-32.55,149.6333
Collingwood,NSW,-32.6281,149.6854
Hill End,NSW,-33.0333,149.4167
Cross Roads,NSW,-32.6281,149.6854
Hargraves,NSW,-32.7866,149.4579
Windeyer,NSW,-32.7667,149.55
Stony Creek,NSW,-32.4735,149.7346
Queens Pinch,NSW,-32.7401,149.6771
Ilford,NSW,-32.9667,149.8667
Piambong,NSW,-32.4985,149.3846
Murragamba,NSW,-32.6281,149.6854
Millsville,NSW,-32.6281,149.6854
Triamble,NSW,-32.8833,149.3
Wollar,NSW,-32.35,149.95
Gulgamree,NSW,-32.6281,149.6854
Twelve Mile,NSW,-32.5,149.2667
Glen Ayr,NSW,-32.6281,149.6854
Ben Buckley,NSW,-32.6281,149.6854
Pyramul,NSW,-32.8833,149.6167
Kains Flat,NSW,-32.4757,149.8515
Galambine,NSW,-32.4423,149.5218
Mullamuddy,NSW,-32.6594,149.6818
Yarrawonga,NSW,-32.4514,150.5858
Apple Tree Flat,NSW,-32.6818,149.7012
Cullenbone,NSW,-32.4929,149.5071
Ingleburn,NSW,-34.0,150.8667
Miller,NSW,-33.9209,150.8847
Heckenberg,NSW,-33.9083,150.8898
Busby,NSW,-33.9112,150.8807
Cartwright,NSW,-33.925,150.8895
Ashcroft,NSW,-33.916,150.8999
Sadleir,NSW,-33.9171,150.8909
Hinchinbrook,NSW,-33.9188,150.8631
Green Valley,NSW,-33.9029,150.8671
Cecil Hills,NSW,-33.8892,150.8514
Middleton Grange,NSW,-33.917,150.8419
West Hoxton,NSW,-33.9339,150.8323
Horningsea Park,NSW,-33.9434,150.8453
Hoxton Park,NSW,-33.9313,150.8541
Elizabeth Hills,NSW,-33.8986,150.8476
Len Waters Estate,NSW,-33.9147,150.8533
Carnes Hill,NSW,-33.9385,150.8488
Edmondson Park,NSW,-33.9569,150.8613
Ingleburn Milpo,NSW,-33.9569,150.8613
Rossmore,NSW,-33.9405,150.7728
Gledswood Hills,NSW,-34.0098,150.7855
Catherine Field,NSW,-34.0044,150.7725
Gregory Hills,NSW,-34.0267,150.7707
Bardia,NSW,-33.9779,150.8631
Macquarie Links,NSW,-33.9845,150.8703
Denham Court,NSW,-33.9831,150.8461
Silverdale,NSW,-33.9152,150.6096
Warragamba,NSW,-33.8919,150.6046
Big Jacks Creek,NSW,-31.7618,150.6055
Warrah Creek,NSW,-31.7152,150.6512
Braefield,NSW,-31.5707,150.7018
Parraweena,NSW,-31.734,150.4486
Warrah,NSW,-31.6696,150.6715
Willow Tree,NSW,-31.6495,150.7264
Chilcotts Creek,NSW,-31.7114,150.5995
Cattle Creek,NSW,-31.7114,150.5995
Little Jacks Creek,NSW,-31.7907,150.5436
Macdonalds Creek,NSW,-31.7996,150.4475
North Tamworth,NSW,-31.0786,150.9222
Garoo,NSW,-31.3715,150.8825
Nemingha,NSW,-31.1237,150.9892
Goonoo Goonoo,NSW,-31.3079,150.9027
Carroll,NSW,-30.9894,150.4442
Taminda,NSW,-31.0941,150.8962
Gidley,NSW,-31.0119,150.8387
Tamworth,NSW,-31.0905,150.929
Daruka,NSW,-31.0373,150.9707
Bowling Alley Point,NSW,-31.3956,151.1397
Keepit,NSW,-30.8333,150.5167
East Tamworth,NSW,-31.0855,150.9372
Warral,NSW,-31.1637,150.8567
Ogunbil,NSW,-31.2372,150.9298
Weabonga,NSW,-31.2167,151.3167
Nundle,NSW,-31.465,151.1264
Piallamore,NSW,-31.1659,151.0576
Timbumburi,NSW,-31.2372,150.9298
Calala,NSW,-31.1736,150.9806
Moore Creek,NSW,-31.2372,150.9298
Oxley Vale,NSW,-31.0632,150.9006
Hillvue,NSW,-31.1276,150.9071
Tamworth South,NSW,-31.2372,150.9298
Duncans Creek,NSW,-31.3667,151.2
Woolomin,NSW,-31.305,151.1502
South Tamworth,NSW,-31.11,150.9225
Bithramere,NSW,-31.1357,150.7811
Wallamore,NSW,-31.0416,150.8228
Barry,NSW,-31.5817,151.3183
Dungowan,NSW,-31.2152,151.1179
Westdale,NSW,-31.0905,150.8568
Hanging Rock,NSW,-31.4822,151.1921
Hallsville,NSW,-31.0112,150.874
West Tamworth,NSW,-31.1024,150.9145
Loomberah,NSW,-31.2827,151.0188
Somerton,NSW,-30.9411,150.6383
Appleby,NSW,-30.9667,150.85
Bective,NSW,-31.0042,150.7269
Yuluma,NSW,-35.1649,146.4882
Coonong,NSW,-35.2488,146.4092
Urana,NSW,-35.3293,146.2666
Cullivel,NSW,-35.2522,146.4729
Pleasant Hills,NSW,-35.4622,146.7978
Munyabla,NSW,-35.4963,146.8718
Grubben,NSW,-35.509,146.8931
Ryan,NSW,-35.5564,146.8684
Henty,NSW,-35.5209,147.0343
Walla Walla,NSW,-35.7622,146.9011
Alma Park,NSW,-35.7622,146.9011
East Seaham,NSW,-32.6478,151.7616
Limeburners Creek,NSW,-32.5767,151.9167
