suburb,state,latitude,longitude,assigned_region
Moore Park,QLD,-24.7165,152.2749,
Moore Park Beach,QLD,-24.7107,152.209,
Kinkuna,QLD,-25.0303,152.3933,
Coral Cove,QLD,-24.8831,152.4827,
Kensington,QLD,-24.9171,152.3182,
Santa Fe Heights,QLD,-24.8622,152.319,
Coonarr,QLD,-24.9699,152.4723,
Mon Repos,QLD,-24.8025,152.44,
Winfield,QLD,-24.5535,152.0128,
Pine Creek,QLD,-25.011,152.1697,
Avoca,QLD,-24.8782,152.3079,
Bundaberg,QLD,-24.8662,152.3479,
Mullett Creek,QLD,-24.8622,152.319,
Innes Park,QLD,-24.8683,152.4799,
Ashfield,QLD,-24.8726,152.3954,
Burnett Downs,QLD,-24.8622,152.319,
Bundaberg Dc,QLD,-24.8622,152.319,
Glenforest,QLD,-24.8622,152.319,
Millbank,QLD,-24.8754,152.3222,
Moorland,QLD,-24.7513,152.1886,
Bucca,QLD,-24.8667,152.1,
Oakwood,QLD,-24.8667,152.3,
Abbotsford,QLD,-24.8622,152.319,
Burnett Heads,QLD,-24.7647,152.4127,
Elliott Heads,QLD,-24.9162,152.4899,
Rubyanna,QLD,-24.8158,152.3916,
Barmundu,QLD,-24.1333,151.2,
Builyan,QLD,-24.525,151.3848,
Callemondah,QLD,-23.8559,151.2275,
Curtis Island,QLD,-24.013,151.249,
Boyne Island,QLD,-23.9483,151.3534,
Gladstone Bc,QLD,-24.013,151.249,
Boyne Valley,QLD,-24.013,151.249,
Tannum Sands,QLD,-23.9475,151.3675,
South End,QLD,-24.013,151.249,
Tablelands,QLD,-24.013,151.249,
Gladstone Harbour,QLD,-23.7748,151.3265,
O'Connell,QLD,-24.013,151.249,
Barney Point,QLD,-23.8479,151.2658,
Calliope,QLD,-24.007,151.2003,
Nagoorin,QLD,-24.356,151.2995,
Many Peaks,QLD,-24.543,151.3668,
Littlemore,QLD,-24.456,151.351,
O’Connell,QLD,-24.013,151.249,
Hetherington,QLD,-24.013,151.249,
Gladstone South,QLD,-24.013,151.249,
Gladstone Dc,QLD,-24.013,151.249,
Iveragh,QLD,-24.1333,151.45,
South Trees,QLD,-23.869,151.2783,
Clinton,QLD,-23.8752,151.2179,
Sun Valley,QLD,-23.8752,151.2575,
Heron Island,QLD,-24.013,151.249,
Ubobo,QLD,-24.4046,151.3234,
Gladstone,QLD,-23.8485,151.2577,
Withersfield,QLD,-23.5667,147.5667,
Mackenzie,QLD,-23.6096,149.584,
Nine Mile,QLD,-23.6096,149.584,
Willows,QLD,-23.6575,147.4807,
Keppel Sands,QLD,-23.3259,150.7873,
Wallaroo,QLD,-23.7,149.5667,
Rannes,QLD,-24.1167,150.1167,
Rewan,QLD,-24.9843,148.3466,
Westwood,QLD,-23.5969,150.1675,
Glenroy,QLD,-23.1857,149.8177,
Stanage,QLD,-22.1434,150.0557,
Central Queensland Mc,QLD,-23.6096,149.584,
Joskeleigh,QLD,-23.3801,150.7786,
Mimosa,QLD,-23.6096,149.584,
Cheeseborough,QLD,-23.6096,149.584,
Rubyvale,QLD,-23.4182,147.6991,
Thompson Point,QLD,-23.4906,150.7539,
Plum Tree,QLD,-23.6096,149.584,
Shoalwater,QLD,-23.6096,149.584,
Yalleroi,QLD,-24.0682,145.7578,
Carnarvon Park,QLD,-23.6096,149.584,
Comet,QLD,-23.6,148.55,
Bingegang,QLD,-23.1316,149.1549,
Dundula Creek,QLD,-23.6096,149.584,
Jellinbah,QLD,-23.3149,148.8705,
Argoon,QLD,-24.2527,150.4359,
Pheasant Creek,QLD,-23.6096,149.584,
Willows Gemfields,QLD,-23.7436,147.5425,
Stewarton,QLD,-23.6096,149.584,
Bogantungan,QLD,-23.65,147.3,
Smoky Creek,QLD,-23.6096,149.584,
Fernlees,QLD,-23.8667,148.1167,
Gemfields,QLD,-23.5301,147.7968,
Moonmera,QLD,-23.5833,150.4,
Midgee,QLD,-23.5167,150.55,
Coorooman,QLD,-23.2667,150.7333,
The Gemfields,QLD,-23.5301,147.7968,
Yaraka,QLD,-24.8842,144.08,
Lucinda,QLD,-18.5278,146.3313,
Hawkins Creek,QLD,-18.6,146.1,
Orient,QLD,-18.7957,146.2495,
Valley Of Lagoons,QLD,-18.659,146.1522,
Forrest Beach,QLD,-18.659,146.1522,
Garrawalt,QLD,-18.659,146.1522,
Taylors Beach,QLD,-18.6327,146.3245,
Bemerside,QLD,-18.5667,146.2333,
Coolbie,QLD,-18.9167,146.2667,
Macknade,QLD,-18.5873,146.2559,
Halifax,QLD,-18.5827,146.2855,
Abergowrie,QLD,-18.4382,145.9313,
Dalrymple Creek,QLD,-18.5416,146.0426,
Allingham,QLD,-18.6667,146.25,
Etty Bay,QLD,-17.5797,146.0723,
Mourilyan Harbour,QLD,-17.5963,146.1194,
Erub,QLD,-16.6282,145.2087,
Burrar Islet,QLD,-16.6282,145.2087,
Warraber Island,QLD,-16.6282,145.2087,
Horn Island,QLD,-16.6282,145.2087,
Stephens Island,QLD,-16.6282,145.2087,
Guijar Islet,QLD,-16.6282,145.2087,
Mer Island,QLD,-16.6282,145.2087,
Masig Island,QLD,-16.6282,145.2087,
Mabuiag,QLD,-16.6282,145.2087,
Horn,QLD,-16.6282,145.2087,
Iama,QLD,-16.6282,145.2087,
Moa Island,QLD,-16.6282,145.2087,
Saibai Island,QLD,-16.6282,145.2087,
Prince Of Wales,QLD,-16.6282,145.2087,
Mulgrave Island,QLD,-16.6282,145.2087,
Dauan Island,QLD,-16.6282,145.2087,
Coconut Island,QLD,-16.6282,145.2087,
Kubin,QLD,-16.6282,145.2087,
Banks Island,QLD,-16.6282,145.2087,
Boigu Island,QLD,-16.6282,145.2087,
Ugar Island,QLD,-16.6282,145.2087,
Badu Island,QLD,-16.6282,145.2087,
Iama Island,QLD,-16.6282,145.2087,
Murray Island,QLD,-16.6282,145.2087,
Darnley Island,QLD,-16.6282,145.2087,
Jervis Island,QLD,-16.6282,145.2087,
Talbot Island,QLD,-16.6282,145.2087,
Warraber Islet,QLD,-16.6282,145.2087,
Yam Island,QLD,-16.6282,145.2087,
Yorke Island,QLD,-16.6282,145.2087,
Mabuiag Island,QLD,-16.6282,145.2087,
Kubin Village,QLD,-16.6282,145.2087,
Waua Islet,QLD,-16.6282,145.2087,
Boigu,QLD,-16.6282,145.2087,
Erub Island,QLD,-16.6282,145.2087,
Dowar Islet,QLD,-16.6282,145.2087,
Keriri Island,QLD,-16.6282,145.2087,
Thursday Island,QLD,-16.6282,145.2087,
Masig,QLD,-16.6282,145.2087,
Poruma Island,QLD,-16.6282,145.2087,
Texas,QLD,-28.8542,151.165,
Glenarbon,QLD,-28.5923,150.9224,
Beebo,QLD,-28.7239,150.966,
Riverton,QLD,-28.8205,151.0759,
Watsons Crossing,QLD,-29.0812,151.2914,
Smithlea,QLD,-28.7896,151.0902,
Maidenhead,QLD,-28.8205,151.0759,
Silver Spur,QLD,-28.8205,151.0759,
Bonshaw,QLD,-28.8205,151.0759,
Cottonvale,QLD,-27.7167,152.4667,
The Summit,QLD,-28.5805,151.9533,
Glen Niven,QLD,-28.6,151.9667,
Cannon Creek,QLD,-28.6036,151.8722,
Greenlands,QLD,-28.6849,151.9102,
Dalcouth,QLD,-28.6585,151.9894,
Eukey,QLD,-28.7667,151.9833,
Springdale,QLD,-28.6849,151.9102,
Broadwater,QLD,-28.6849,151.9102,
Glenlyon,QLD,-28.6849,151.9102,
Sugarloaf,QLD,-28.6978,152.0406,
Wallangarra,QLD,-28.9239,151.9282,
Mission River,QLD,-12.5951,141.9576,
Napranum,QLD,-12.6832,141.89,
Shelburne,QLD,-11.7544,142.8003,
Mapoon,QLD,-12.019,141.9006,
Evans Landing,QLD,-12.6623,141.8526,
Weipa,QLD,-12.6235,141.8788,
Jardine River,QLD,-12.5223,142.106,
Nanum,QLD,-12.6451,141.8622,
Trunding,QLD,-12.6342,141.8696,
Rocky Point,QLD,-12.5223,142.106,
Dirranbandi,QLD,-28.5854,148.2255,
Hebel,QLD,-28.9733,147.7948,
Bundi,QLD,-26.1118,149.9403,
Grosmont,QLD,-25.9752,149.8154,
Bungaban,QLD,-26.1118,149.9403,
Cockatoo,QLD,-26.1118,149.9403,
Pony Hills,QLD,-25.9091,149.0258,
Highland Plains,QLD,-25.6034,148.6919,
Durham Downs,QLD,-25.6034,148.6919,
Arcadia Valley,QLD,-25.098,148.7933,
Mount Howe,QLD,-25.6034,148.6919,
Beilba,QLD,-25.6034,148.6919,
Westgrove,QLD,-25.6034,148.6919,
Mount Hutton,QLD,-25.6034,148.6919,
Upper Dawson,QLD,-25.4833,148.6622,
Prospect,QLD,-24.5117,150.4189,
Castle Creek,QLD,-24.3699,150.4594,
Valentine Plains,QLD,-24.4167,150.5833,
Lawgi Dawes,QLD,-24.6038,150.781,
Thangool,QLD,-24.4863,150.5736,
Theodore,QLD,-24.946,150.0742,
Camboon,QLD,-25.0306,150.4376,
Cracow,QLD,-25.2989,150.309,
Patrick,QLD,-23.5434,145.1927,
Barcaldine Downs,QLD,-23.5434,145.1927,
Tara Station,QLD,-23.5434,145.1927,
Saltern,QLD,-23.5333,145.1,
Galilee,QLD,-22.9683,145.245,
Aramac,QLD,-22.9683,145.245,
Pelican Creek,QLD,-22.9683,145.245,
Jericho,QLD,-23.6,146.1333,
Mexico,QLD,-23.8167,146.2167,
Tablederry,QLD,-22.3956,144.5099,
Tanbar,QLD,-25.4222,142.6566,
Camoola,QLD,-22.9833,144.4833,
Ernestina,QLD,-23.7316,143.9383,
Longreach,QLD,-22.9833,144.4833,
Vergemont,QLD,-23.5558,143.1897,
Maneroo,QLD,-23.5025,143.6987,
Stonehenge,QLD,-24.3546,143.2873,
Morella,QLD,-22.9667,143.8667,
Brixton,QLD,-23.5333,144.95,
Chorregon,QLD,-22.6785,143.5619,
Bedourie,QLD,-22.9114,139.9093,
Toko,QLD,-22.9114,139.9093,
Sturt,QLD,-22.9114,139.9093,
Amaroo,QLD,-22.9114,139.9093,
Windeyer,QLD,-25.0109,146.2196,
Lumeah,QLD,-25.0109,146.2196,
Lansdowne,QLD,-25.0109,146.2196,
Caldervale,QLD,-25.0109,146.2196,
Scrubby Creek,QLD,-25.0109,146.2196,
Spring Hill,QLD,-27.4614,153.0231,
Brisbane Gpo,QLD,-27.4651,153.0231,
Brisbane City Dc,QLD,-27.4651,153.0231,
Brisbane City,QLD,-27.4679,153.0281,
Brisbane-City,QLD,-27.4651,153.0231,
Parliament House,QLD,-27.4651,153.0231,
Brisbane,QLD,-27.4679,153.0281,
Brisbane Adelaide Street,QLD,-27.4651,153.0231,
Brisbane Albert Street Bc,QLD,-27.4412,153.0588,
City East,QLD,-27.4412,153.0588,
Wintergarden,QLD,-27.4412,153.0588,
New Farm,QLD,-27.4678,153.0483,
Teneriffe,QLD,-27.4559,153.047,
Brisbane Exhibition,QLD,-27.4474,153.0335,
Mayne,QLD,-27.4474,153.0335,
Fortitude Valley,QLD,-27.4571,153.0318,
Bowen Bridge,QLD,-27.4474,153.0335,
Fortitude Valley Bc,QLD,-27.4474,153.0335,
Newstead,QLD,-27.4444,153.0464,
Pinkenba,QLD,-27.428,153.1167,
Bulwer Island,QLD,-27.4099,153.116,
Meeandah,QLD,-27.4333,153.1,
Myrtletown,QLD,-27.3833,153.1333,
Eagle Farm Bc,QLD,-27.4306,153.0906,
Eagle Farm,QLD,-27.4306,153.0906,
Albion Dc,QLD,-27.4376,153.0431,
Albion,QLD,-27.4336,153.0445,
Albion Bc,QLD,-27.4376,153.0431,
Eagle Junction,QLD,-27.4183,153.0642,
Hendra,QLD,-27.4177,153.0703,
Nundah,QLD,-27.4025,153.0617,
Wavell Heights,QLD,-27.3938,153.047,
Wavell Heights North,QLD,-27.402,153.0557,
Toombul,QLD,-27.4096,153.0584,
Northgate Mc,QLD,-27.3901,153.0706,
Northgate,QLD,-27.3901,153.0706,
Virginia Bc,QLD,-27.3703,153.0835,
Virginia,QLD,-27.3833,153.0667,
Virginia Dc,QLD,-27.3703,153.0835,
Nudgee Beach,QLD,-27.3462,153.1037,
Nashville,QLD,-27.3062,153.0497,
Shorncliffe,QLD,-27.3276,153.0816,
Brighton Eventide,QLD,-27.3161,153.0584,
Sandgate,QLD,-27.322,153.0695,
Sandgate Dc,QLD,-27.3161,153.0584,
Brighton,QLD,-27.2958,153.0572,
Brighton Nathan Street,QLD,-27.3161,153.0584,
Moreton Island,QLD,-27.2198,153.3884,
Cowan Cowan,QLD,-27.1254,153.3665,
Tangalooma,QLD,-27.1794,153.3743,
Cape Moreton,QLD,-27.0313,153.4658,
Kooringal,QLD,-27.3514,153.4225,
Bulwer,QLD,-27.0787,153.3697,
Royal Brisbane Hospital,QLD,-27.1874,153.2577,
Lutwyche,QLD,-27.4227,153.0335,
Eildon Hill,QLD,-27.4228,153.0388,
Windsor,QLD,-27.4363,153.0288,
Kalinga,QLD,-27.4096,153.0506,
Kedron,QLD,-27.4029,153.0297,
Gordon Park,QLD,-27.419,153.0255,
Glen Kedron,QLD,-27.4109,153.0276,
Chermside South,QLD,-27.3843,153.0232,
Craigslea,QLD,-27.3843,153.0232,
Chermside Bc,QLD,-27.3843,153.0232,
Chermside Centre,QLD,-27.3843,153.0232,
Albany Creek,QLD,-27.3536,152.9685,
Bridgeman Downs,QLD,-27.3554,152.9943,
Cashs Crossing,QLD,-27.3545,152.9814,
Bald Hills,QLD,-27.3211,153.0086,
Alderley,QLD,-27.4255,153.001,
The Grange,QLD,-24.8167,152.4167,
Gaythorne,QLD,-27.4167,152.9833,
Enoggera,QLD,-27.4167,153.0,
Grange,QLD,-27.4225,153.0153,
Grovely,QLD,-27.4667,152.9667,
Keperra,QLD,-27.4138,152.947,
Arana Hills,QLD,-27.3981,152.958,
Kelvin Grove Dc,QLD,-27.451,153.0025,
Kelvin Grove Bc,QLD,-27.451,153.0025,
Ballymore,QLD,-27.451,153.0025,
Red Hill,QLD,-27.4525,153.0021,
Normanby,QLD,-27.4531,153.0111,
Ithaca,QLD,-27.45,152.9833,
Ashgrove East,QLD,-27.4455,152.992,
St Johns Wood,QLD,-27.4455,152.992,
Ashgrove West,QLD,-27.4455,152.992,
Dorrington,QLD,-27.4455,152.992,
Ashgrove,QLD,-27.4455,152.992,
The Gap,QLD,-27.4419,152.9386,
Rosalie,QLD,-27.2167,151.7,
Baroona,QLD,-27.3821,152.5661,
Paddington,QLD,-27.4594,152.9951,
Milton Bc,QLD,-27.3821,152.5661,
Milton,QLD,-27.4704,153.0031,
Bardon West,QLD,-27.461,152.9792,
Jubilee,QLD,-27.461,152.9792,
Rainworth,QLD,-27.461,152.9792,
Bardon,QLD,-27.461,152.9792,
Toowong Bc,QLD,-27.4789,152.9877,
Mount Coot-Tha,QLD,-27.4789,152.9877,
Toowong,QLD,-27.4833,152.9833,
Stuartholme,QLD,-27.4789,152.9877,
Toowong Dc,QLD,-27.4789,152.9877,
Auchenflower,QLD,-27.4744,152.9921,
St Lucia South,QLD,-27.4752,152.8871,
St Lucia,QLD,-27.4752,152.8871,
Ironside,QLD,-27.4752,152.8871,
Indooroopilly Centre,QLD,-27.5023,152.9763,
Indooroopilly,QLD,-27.503,152.9752,
Taringa,QLD,-27.4906,152.9786,
Chelmer,QLD,-27.5133,152.9752,
Pullenvale,QLD,-27.5228,152.8865,
Pinjarra Hills,QLD,-27.5383,152.9074,
Lone Pine,QLD,-27.5088,152.9179,
Brookfield,QLD,-27.5,152.9,
Kenmore Dc,QLD,-27.5088,152.9179,
Kenmore East,QLD,-27.5088,152.9179,
Fig Tree Pocket,QLD,-27.5278,152.9619,
Upper Brookfield,QLD,-27.4667,152.8667,
Chapel Hill,QLD,-27.5026,152.9501,
Kenmore,QLD,-27.5076,152.9388,
Priors Pocket,QLD,-27.5602,152.8704,
Bellbowrie,QLD,-27.5594,152.8828,
Moggill,QLD,-27.5833,152.8667,
Anstead,QLD,-27.5378,152.8619,
Seventeen Mile Rocks,QLD,-27.5507,152.959,
Sinnamon Park,QLD,-27.5444,152.9489,
Sumner Park Bc,QLD,-27.5523,152.9263,
Westlake,QLD,-27.5486,152.9128,
Mount Ommaney,QLD,-27.5461,152.9322,
Jamboree Heights,QLD,-27.5563,152.934,
Sumner,QLD,-27.5655,152.9334,
Riverhills,QLD,-27.5593,152.9111,
Jindalee,QLD,-27.5345,152.9384,
Middle Park,QLD,-27.556,152.9222,
Corinda,QLD,-27.5438,152.9821,
Oxley,QLD,-27.55,152.9833,
Graceville East,QLD,-27.5365,152.9825,
Graceville,QLD,-27.522,152.9822,
Sherwood,QLD,-27.5303,152.9822,
Wacol,QLD,-27.5833,152.9333,
Darra,QLD,-27.5669,152.9539,
Wacol East Immigration Centre,QLD,-27.5751,152.9436,
Inala West,QLD,-27.599,152.9747,
Inala East,QLD,-27.599,152.9747,
Serviceton,QLD,-27.599,152.9747,
Richlands Dc,QLD,-27.599,152.9747,
Richlands Bc,QLD,-27.599,152.9747,
Durack,QLD,-27.5895,152.9858,
Inala Heights,QLD,-27.599,152.9747,
Doolandella,QLD,-27.6133,152.9855,
Richlands,QLD,-27.5962,152.9532,
Mater Hill,QLD,-27.4816,153.0175,
South Brisbane Bc,QLD,-27.4816,153.0175,
Mater Hospital,QLD,-27.4816,153.0175,
West End,QLD,-27.4792,153.0096,
South Brisbane,QLD,-27.4803,153.0205,
South Bank,QLD,-27.4777,153.0211,
Highgate Hill,QLD,-27.4891,153.0188,
Woolloongabba,QLD,-27.4886,153.0365,
Princess Alexandra Hospital,QLD,-27.4926,153.0323,
Buranda,QLD,-27.4926,153.0323,
Dutton Park,QLD,-27.4966,153.028,
Annerley Dc,QLD,-27.5094,153.0286,
Thompson Estate,QLD,-27.5094,153.0286,
Fairfield Gardens,QLD,-27.5094,153.0286,
Fairfield,QLD,-27.5064,153.0248,
Yeronga,QLD,-27.5157,153.0164,
Yeronga West,QLD,-27.5157,153.0164,
Tennyson,QLD,-27.526,152.9991,
Moorvale,QLD,-27.5304,153.011,
Yeerongpilly,QLD,-27.531,153.0094,
Rocklea Dc,QLD,-27.5392,153.004,
Rocklea,QLD,-27.5392,153.004,
Brisbane Market,QLD,-27.5392,153.004,
Salisbury,QLD,-27.5514,153.0325,
Archerfield Bc,QLD,-27.5659,153.0276,
Robertson,QLD,-27.5658,153.0574,
Altandi,QLD,-27.5803,153.0596,
Macgregor,QLD,-27.5649,153.0665,
Sunnybank South,QLD,-27.5803,153.0596,
Acacia Ridge Bc,QLD,-27.6157,153.008,
Acacia Ridge Dc,QLD,-27.6157,153.008,
Heathwood Df,QLD,-27.6157,153.008,
Willawong,QLD,-27.5972,153.0074,
Larapinta,QLD,-27.6426,153.0052,
Heathwood,QLD,-27.6345,152.9881,
Pallara,QLD,-27.6208,153.0058,
Griffith University,QLD,-27.5589,153.0623,
Kuraby,QLD,-27.6068,153.0937,
Fruitgrove,QLD,-27.5904,153.0885,
Eight Mile Plains,QLD,-27.5833,153.1,
Parkinson,QLD,-27.6434,153.0298,
Drewvale,QLD,-27.6477,153.0546,
Berrinba,QLD,-27.6585,153.0789,
Karawatha,QLD,-27.6199,153.091,
Loreto Hill,QLD,-27.5082,153.0495,
Mount Thompson,QLD,-27.5259,153.05,
Ekibin,QLD,-27.5167,153.0333,
Holland Park East,QLD,-27.5259,153.05,
Wellers Hill,QLD,-27.5333,153.05,
Mansfield,QLD,-27.5393,153.099,
Upper Mount Gravatt Bc,QLD,-27.5458,153.09,
Mansfield Dc,QLD,-27.5458,153.09,
Mansfield Bc,QLD,-27.5458,153.09,
Wishart,QLD,-27.5545,153.1011,
Rochedale South,QLD,-27.5952,153.1233,
Priests Gully,QLD,-27.5809,153.1283,
Rochedale,QLD,-27.5667,153.1333,
Daisy Hill,QLD,-27.6303,153.1578,
Springwood,QLD,-27.6118,153.129,
Springwood Bc,QLD,-27.623,153.1425,
Chatswood Hills,QLD,-27.623,153.1425,
Priestdale,QLD,-27.6,153.1333,
Coorparoo Bc,QLD,-27.4932,153.0583,
Coorparoo Dc,QLD,-27.4932,153.0583,
Coorparoo,QLD,-27.4932,153.0583,
Carina,QLD,-27.4873,153.0989,
Camp Hill,QLD,-27.4935,153.0763,
Whites Hill,QLD,-27.4985,153.0922,
Carindale,QLD,-27.5058,153.1024,
Carina North,QLD,-27.4985,153.0922,
Belmont Heights,QLD,-27.4988,153.134,
Belmont,QLD,-27.4988,153.134,
Ransome,QLD,-27.4881,153.1793,
Chandler,QLD,-27.514,153.1491,
Mackenzie,QLD,-27.5435,153.1206,
Burbank,QLD,-27.5558,153.147,
East Brisbane,QLD,-27.481,153.044,
Stanley Bridge,QLD,-27.4789,153.0404,
Kangaroo Point,QLD,-27.4768,153.0367,
Seven Hills,QLD,-27.4834,153.0747,
Norman Park,QLD,-27.4792,153.0625,
Morningside,QLD,-27.4616,153.0751,
Colmslie,QLD,-27.4741,153.0768,
Cannon Hill,QLD,-27.4724,153.0947,
Hawthorne,QLD,-27.467,153.0578,
Balmoral,QLD,-27.4534,153.0668,
Galloways Hill,QLD,-27.4568,153.0638,
Bulimba,QLD,-27.45,153.0667,
Murarrie,QLD,-27.4629,153.0981,
Tingalpa Dc,QLD,-27.4736,153.127,
Tingalpa,QLD,-27.4736,153.127,
Tingalpa Bc,QLD,-27.4736,153.127,
Doboy,QLD,-27.4478,153.1317,
Hemmant,QLD,-27.4478,153.1317,
Lota,QLD,-27.4692,153.1858,
Manly,QLD,-27.454,153.186,
Griffith University,QLD,-28.1085,153.3582,
Enoggera Reservoir,QLD,-27.4335,152.8705,
Jollys Lookout,QLD,-27.4001,152.8073,
Mount Glorious,QLD,-27.3339,152.7668,
Mount Nebo,QLD,-27.3974,152.7845,
Camp Mountain,QLD,-27.4,152.8833,
Highvale,QLD,-27.3723,152.802,
Samford,QLD,-27.3727,152.8866,
Armstrong Creek,QLD,-27.2167,152.8333,
Cedar Creek,QLD,-27.3335,152.8187,
Durham,QLD,-27.4031,141.8161,
Bullawarra,QLD,-27.8932,143.1355,
Cameron Corner,QLD,-27.8932,143.1355,
Bulloo Downs,QLD,-27.8932,143.1355,
Norley,QLD,-27.8932,143.1355,
Nockatunga,QLD,-27.789,142.63,
Dynevor,QLD,-28.3857,144.2721,
George Street,QLD,-27.4412,153.0588,
Ventnor,QLD,-24.7938,151.0454,
Rawbelle,QLD,-25.0232,150.8271,
Coominglah,QLD,-24.7532,150.8356,
Harrami,QLD,-24.7643,150.6951,
Dalga,QLD,-24.7938,151.0454,
Kalpowar,QLD,-24.7,151.3,
Monal,QLD,-24.6234,151.1265,
Cania,QLD,-24.6333,150.9667,
Littabella,QLD,-24.6857,152.0781,
Miara,QLD,-24.6877,152.1677,
Waterloo,QLD,-24.6984,152.1199,
Yandaran,QLD,-24.7217,152.114,
Deepwater,QLD,-24.5209,151.8889,
Rules Beach,QLD,-24.4975,152.0399,
Rosedale,QLD,-24.629,151.9189,
Baffle Creek,QLD,-24.5,151.9333,
Taunton,QLD,-24.4205,151.8218,
Groper Creek,QLD,-19.6988,147.5468,
Wunjunga,QLD,-19.8016,147.5385,
Arkendeith,QLD,-19.7167,147.3167,
Down River,QLD,-19.7239,147.423,
Groper Creek Reserve,QLD,-19.7239,147.423,
Keebah,QLD,-19.7333,147.4667,
Osborne,QLD,-19.7239,147.423,
Kirknie,QLD,-19.7969,147.2479,
Wangaratta,QLD,-19.7239,147.423,
Rangemore,QLD,-19.7239,147.423,
Inkerman,QLD,-19.7239,147.423,
Eight Mile Creek,QLD,-19.7249,147.3717,
Maidavale,QLD,-19.7249,147.3717,
Clare,QLD,-19.7833,147.2333,
Dalbeg,QLD,-20.274,147.3036,
Parkside,QLD,-19.7249,147.3717,
Claredale,QLD,-19.7249,147.3717,
Jarvisfield,QLD,-19.6167,147.4667,
Airdmillan,QLD,-19.5144,147.4983,
Rite Island,QLD,-19.7249,147.3717,
Mulgrave,QLD,-19.7249,147.3717,
Kalamia,QLD,-19.5313,147.4219,
Millaroo,QLD,-20.0601,147.28,
Rita Island,QLD,-19.6167,147.5333,
Alva,QLD,-19.45,147.4833,
Colevale,QLD,-19.5002,147.354,
Warburton,QLD,-21.1181,141.9437,
Nelia,QLD,-20.65,142.2333,
Carpentaria,QLD,-21.1181,141.9437,
Devoncourt Station,QLD,-20.8065,140.5483,
Selwyn,QLD,-21.5333,140.5,
Oorindi,QLD,-20.6833,141.0667,
Gregory Downs,QLD,-17.8423,139.1875,
Burketown,QLD,-17.7411,139.5477,
Gangalidda,QLD,-17.8423,139.1875,
Augustus Downs,QLD,-17.8423,139.1875,
Nicholson,QLD,-17.8423,139.1875,
Gregory,QLD,-17.8423,139.1875,
East Russell,QLD,-17.397,145.903,
Babinda,QLD,-17.3439,145.9227,
Kamma,QLD,-17.05,145.7667,
Pyramid,QLD,-17.1,145.8,
Meringa,QLD,-17.0833,145.7833,
Goldsborough,QLD,-17.1547,145.7372,
White Rock,QLD,-16.9744,145.7633,
Mount Sheridan,QLD,-16.9861,145.7324,
Wrights Creek,QLD,-17.0338,145.7712,
Centenary Park,QLD,-17.0255,145.7484,
Tamarind Gardens,QLD,-17.0255,145.7484,
Cairns Mcleod Street,QLD,-16.9194,145.7361,
Mackinnon,QLD,-16.9194,145.7361,
Manoora,QLD,-16.9171,145.7367,
Lake Morris,QLD,-16.9194,145.7361,
Stratford,QLD,-16.8783,145.7284,
Kanimbla,QLD,-16.9231,145.7216,
Cairns City,QLD,-16.9207,145.7736,
Cairns Dc,QLD,-16.9194,145.7361,
Freshwater,QLD,-16.8833,145.7167,
Martynvale,QLD,-16.9194,145.7361,
Cairns Mc,QLD,-16.9194,145.7361,
Cairns Orchid Plaza,QLD,-16.9194,145.7361,
Cairns North,QLD,-16.9041,145.757,
Cairns,QLD,-16.9237,145.7661,
North Cairns,QLD,-16.9041,145.757,
Earlville Bc,QLD,-16.9194,145.7361,
Cairns Central,QLD,-16.9194,145.7361,
Whitfield,QLD,-16.8951,145.7333,
Portsmith,QLD,-16.9404,145.7677,
Aeroglen,QLD,-16.8806,145.745,
Lake Placid,QLD,-16.8704,145.6841,
Machans Beach,QLD,-16.8585,145.7447,
Yorkeys Knob,QLD,-16.8028,145.7208,
Smithfield,QLD,-16.825,145.6917,
Holloways Beach,QLD,-16.8421,145.7392,
Kewarra Beach,QLD,-16.7822,145.6845,
Trinity Park,QLD,-16.8068,145.7055,
Trinity Beach,QLD,-16.7888,145.6968,
Buchan Point,QLD,-16.7356,145.6675,
Palm Cove,QLD,-16.75,145.6667,
Ellis Beach,QLD,-16.7356,145.6675,
Clifton Beach,QLD,-16.7631,145.6717,
Mary Kathleen,QLD,-20.7552,139.9459,
Bushy Park,QLD,-20.7507,139.5291,
Piturie,QLD,-20.7507,139.5291,
Lawn Hill,QLD,-20.7507,139.5291,
Mornington,QLD,-20.7342,139.4959,
Soldiers Hill,QLD,-20.7053,139.4899,
Menzies,QLD,-20.7181,139.4972,
Mount Isa Dc,QLD,-20.7507,139.5291,
Happy Valley,QLD,-20.7479,139.4906,
Carrandotta,QLD,-20.7507,139.5291,
Brunette Downs,QLD,-20.7507,139.5291,
Barkly,QLD,-20.7507,139.5291,
Pioneer,QLD,-20.7203,139.5081,
The Gap,QLD,-20.7507,139.5291,
Alroy,QLD,-20.7507,139.5291,
Parkside,QLD,-20.7377,139.4886,
Mount Isa East,QLD,-20.7507,139.5291,
Fisher,QLD,-20.7507,139.5291,
Osborne Mine,QLD,-20.7507,139.5291,
Waverley,QLD,-20.7507,139.5291,
Georgina,QLD,-20.7507,139.5291,
The Monument,QLD,-20.7507,139.5291,
Mount Isa Bc,QLD,-20.7507,139.5291,
Ryan,QLD,-20.7009,139.5005,
Anthonys Lagoon,QLD,-20.7507,139.5291,
Buckingham,QLD,-20.7507,139.5291,
Wellesley Islands,QLD,-17.2171,145.2114,
